imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
closed_eye_0068.jpg_face_1,cerrado,B40,105.9201,0.047283,39.4678,138.8257,8.9615,44.6932,BIEN,17.203,0.908578,7.6949,31.0664,0.053918,0.058163,14.0326,23.0109,1,1,1003.814,nan
closed_eye_0077.jpg_face_1,cerrado,B5,121.1229,0.062263,4.3748,143.1427,17.4527,66.8754,BIEN,18.7785,0.740119,4.5763,18.1797,0.086092,nan,38.2704,nan,1,1,574.053,nan
closed_eye_0077.jpg_face_1,cerrado,B10,121.1229,0.062263,9.5045,149.7641,15.9095,65.9241,BIEN,17.8166,0.83823,4.4616,23.6464,0.068891,0.081253,10.6445,30.4997,1,1,563.889,nan
closed_eye_0077.jpg_face_1,cerrado,B15,121.1229,0.062263,14.4575,158.0354,14.6074,67.1497,BIEN,16.1717,0.855899,4.3427,30.4753,0.061651,0.056574,0.9824,9.1377,1,1,561.136,nan
closed_eye_0077.jpg_face_1,cerrado,B25,121.1229,0.062263,24.5046,153.0593,15.0222,64.7557,BIEN,17.2387,0.883605,5.245,26.367,0.058984,0.054667,5.2662,12.1996,1,1,580.08,nan
closed_eye_0077.jpg_face_1,cerrado,B40,121.1229,0.062263,39.5111,155.2314,14.4965,65.1266,BIEN,16.741,0.883583,6.181,28.1603,0.061938,0.05214,0.5224,16.2594,1,1,575.838,nan
closed_eye_0086.jpg_face_2,cerrado,B5,78.7757,0.055506,4.5073,88.9468,38.0135,55.4972,BIEN,22.0239,0.753546,7.9877,12.9115,0.060759,0.173146,9.4635,211.9381,1,1,172.9,nan
closed_eye_0086.jpg_face_2,cerrado,B10,78.7757,0.055506,9.4776,99.5489,33.3982,58.9361,BIEN,19.7873,0.85768,7.6485,26.37,0.06477,0.121148,16.6885,118.2593,1,1,164.935,nan
closed_eye_0086.jpg_face_2,cerrado,B15,78.7757,0.055506,14.4917,98.9323,33.5593,57.5373,BIEN,20.2605,0.884975,8.2302,25.5873,0.055584,0.101621,0.1401,83.0805,1,1,178.945,nan
closed_eye_0086.jpg_face_2,cerrado,B25,78.7757,0.055506,24.5081,99.5209,33.0292,57.1937,BIEN,20.1626,0.908666,9.2745,26.3345,0.049985,0.071765,9.9474,29.2905,1,1,173.98,nan
closed_eye_0086.jpg_face_2,cerrado,B40,78.7757,0.055506,39.5545,100.9792,32.5963,57.4035,BIEN,19.7339,0.915098,11.0422,28.1857,0.049273,0.065491,11.231,17.9874,1,1,175.098,nan
closed_eye_0091.jpg_face_1,cerrado,B5,151.2539,0.050929,4.3123,135.4604,16.5108,49.3416,BIEN,19.1821,0.754072,5.4907,10.4417,0.050343,nan,1.151,nan,1,1,84.087,nan
closed_eye_0091.jpg_face_1,cerrado,B10,151.2539,0.050929,9.5863,162.6112,9.2887,52.6342,BIEN,23.4545,0.870323,4.0589,7.5088,0.05316,0.09495,4.3803,86.4356,1,1,78.092,nan
closed_eye_0091.jpg_face_1,cerrado,B15,151.2539,0.050929,14.4787,165.2154,7.9186,51.6894,BIEN,24.0367,0.923177,4.2157,9.2305,0.051312,0.091245,0.7514,79.1617,1,1,81.601,nan
closed_eye_0091.jpg_face_1,cerrado,B25,151.2539,0.050929,24.5312,172.4134,6.3532,52.5537,BIEN,21.162,0.934739,4.4112,13.9894,0.050996,0.06996,0.1324,37.3684,1,1,83.562,nan
closed_eye_0091.jpg_face_1,cerrado,B40,151.2539,0.050929,39.4957,173.6701,5.9041,52.1305,BIEN,20.7401,0.950105,5.2548,14.8203,0.051317,0.05687,0.7628,11.6655,1,1,75.264,nan
closed_eye_0093.jpg_face_1,cerrado,B5,143.424,0.078215,4.522,137.9885,24.656,62.6783,BIEN,21.1267,0.7036,4.5912,3.7899,nan,nan,nan,nan,1,0,40.141,nan
closed_eye_0093.jpg_face_1,cerrado,B10,143.424,0.078215,9.3416,150.1426,20.6968,64.5969,BIEN,26.5692,0.872831,4.1674,4.6844,0.089817,nan,14.8325,nan,1,1,42.438,nan
