imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
n0911,abierto,B5,121.2901,0.18353,4.3662,136.2895,26.9072,77.8363,BIEN,21.3406,0.844902,4.5817,12.3666,0.172961,0.225847,5.7586,23.0574,1,1,269.027,nan
n0915,abierto,B5,119.5064,0.179054,4.3723,136.2374,27.7591,79.1688,BIEN,20.6689,0.844044,4.5383,14.0001,0.183377,0.218561,2.4145,22.0642,1,1,258.799,nan
n0928,abierto,B5,129.4429,0.200518,4.3836,150.5798,21.3724,76.2565,BIEN,19.4275,0.847562,3.9006,16.3291,0.21224,0.213071,5.8458,6.2604,1,1,271.813,nan
n0934,abierto,B5,121.8689,0.184681,4.3457,136.4918,26.195,75.8745,BIEN,21.4683,0.84728,4.5882,11.9989,0.1911,0.196979,3.4759,6.6589,1,1,263.692,nan
n0967,abierto,B5,129.0396,0.198001,4.3707,150.6032,21.5199,76.9682,BIEN,19.2862,0.842026,3.9388,16.7108,0.178347,0.197798,9.9261,0.1024,1,1,253.582,nan
n1003,abierto,B5,124.3481,0.173736,4.346,136.6832,24.9568,73.7036,BIEN,22.6586,0.856394,4.7304,9.9198,0.159682,0.239517,8.089,37.8626,1,1,243.849,nan
n1031,abierto,B5,134.4414,0.167394,4.3737,151.4611,18.836,71.481,BIEN,21.0642,0.845907,4.033,12.6596,0.167997,nan,0.3605,nan,1,1,268.025,nan
n1042,abierto,B5,124.3439,0.191003,4.3971,150.7272,21.6402,76.7998,BIEN,17.8827,0.835449,3.9093,21.218,0.207437,0.213399,8.6043,11.7253,1,1,271.651,nan
o0009,abierto,B5,98.6616,0.247376,4.4429,109.5689,43.8258,77.814,BIEN,22.5553,0.895299,5.9204,11.0553,0.25218,0.196609,1.9418,20.5221,1,1,269.665,nan
o0043,abierto,B5,88.0739,0.253944,4.4403,96.7591,50.36,67.5362,BIEN,24.423,0.914696,7.1052,9.8612,0.265743,0.200342,4.6466,21.1075,1,1,269.368,nan
o0053,abierto,B5,90.3395,0.241034,4.4523,101.734,47.1501,71.8923,BIEN,22.7722,0.903037,6.6297,12.613,0.250281,0.207031,3.8364,14.1071,1,1,268.104,nan
o0056,abierto,B5,89.0746,0.249039,4.4613,102.407,46.2749,70.8028,BIEN,22.0013,0.907386,6.6562,14.9677,0.250389,nan,0.5422,nan,1,1,240.01,nan
o0070,abierto,B5,87.803,0.242814,4.4378,96.6271,50.4202,67.817,BIEN,24.3352,0.912498,7.1038,10.0499,0.240087,0.198455,1.1231,18.269,1,1,261.117,nan
o0085,abierto,B5,89.791,0.242467,4.4805,101.9449,46.4923,70.6858,BIEN,22.7415,0.909696,6.666,13.5358,0.230568,0.21311,4.9077,12.1077,1,1,253.73,nan
