frame,illum_org,darkpct_org,level_org,ear_org,mar_org,illum_mej,darkpct_mej,level_mej,ear_mej,mar_mej,psnr,ssim,fps
30,4.13550880206097,100.0,CRITICA,0.2634114191400454,0.015532253083281142,41.09791040503793,91.25232696533203,CRITICA,0.2634114191400454,0.015532253083281142,14.67057984813512,0.1828362595650761,15.854304336984383
31,4.235484532458401,100.0,CRITICA,0.28773853600671273,0.003997538274401069,42.04397117412702,89.670729637146,CRITICA,0.28773853600671273,0.003997538274401069,14.546891906654466,0.17775171368958345,15.613947934720041
32,4.2518486937857425,100.0,CRITICA,0.29322238132910017,0.012285902336679025,42.09817556342894,88.92989158630371,CRITICA,0.29322238132910017,0.012285902336679025,14.434071451582893,0.18295977183356948,15.303210329769303
33,4.383834231600743,100.0,CRITICA,0.2960118413628047,0.0098869306824006,43.09616028744557,88.8325572013855,CRITICA,0.2960118413628047,0.0098869306824006,14.175818670387788,0.1847241877834582,15.628546118071153
34,4.426509042511547,100.0,CRITICA,0.31635015790789156,0.004260916604707614,43.41561105456823,90.45016765594482,CRITICA,0.31635015790789156,0.004260916604707614,14.152087231156054,0.18313931987429832,15.984991566209217
35,4.297437106918239,100.0,CRITICA,0.3084677181942415,0.010973471288515543,42.41748427672956,91.46069288253784,CRITICA,0.3084677181942415,0.010973471288515543,14.358613875972516,0.17681379455441548,16.271098531193644
36,4.126529699332204,100.0,CRITICA,0.2807834505228852,0.013482771598464758,40.74317027191105,92.53762364387512,CRITICA,0.2807834505228852,0.013482771598464758,14.662327742468621,0.17935862777505365,16.75654118585601
37,4.005607615647777,100.0,CRITICA,0.3095395226000148,0.006149684698374247,39.59498735683475,93.00907254219055,CRITICA,0.3095395226000148,0.006149684698374247,14.850458383797353,0.18036393372848947,16.430062791587588
38,4.071767452368401,100.0,CRITICA,0.32488660576988454,0.0,40.2925672113864,93.67422461509705,CRITICA,0.32488660576988454,0.0,14.743991865569797,0.18022228487343825,16.63260490066112
39,4.41150394300913,100.0,CRITICA,0.3399406782789782,0.004585612375822924,43.23973806598124,90.812087059021,CRITICA,0.3399406782789782,0.004585612375822924,14.218759885431096,0.17635049499696112,16.69378454265272
40,4.434177254224744,100.0,CRITICA,0.3093962507174651,0.011070647589497613,43.2841988405082,90.28154611587524,CRITICA,0.3093962507174651,0.011070647589497613,14.182900069356798,0.17529070722154624,16.92753417949866
41,4.270396867233979,100.0,CRITICA,0.3098107485329182,0.012996881122750908,41.78022441448904,90.78394174575806,CRITICA,0.3098107485329182,0.012996881122750908,14.428799710712813,0.17589462912534837,16.86749813973643
42,4.319225967540574,100.0,CRITICA,0.30860710170077166,0.01109060512780053,42.484815855181026,90.31679034233093,CRITICA,0.30860710170077166,0.01109060512780053,14.322966978568484,0.16931489593057678,17.473106047562656
43,4.4401823540246825,100.0,CRITICA,0.29513996823662597,0.004245337332782611,42.95115736476945,88.83925676345825,CRITICA,0.29513996823662597,0.004245337332782611,14.224201710437335,0.17049379433074885,17.71485215574191
44,4.588647400684659,100.0,CRITICA,0.29964873200557207,0.004251202729107061,44.3725340339145,89.19990658760071,CRITICA,0.29964873200557207,0.004251202729107061,13.967022122349455,0.16777005192956074,18.276607929692815
45,4.161414045311292,100.0,CRITICA,0.2900160361690766,0.0,41.00148659094963,91.49521589279175,CRITICA,0.2900160361690766,0.0,14.513397277624058,0.17239800327057528,17.814013855463365
46,4.5821196107495,100.0,CRITICA,0.2901885901262117,0.01327563594308529,44.874589160275825,89.58883881568909,CRITICA,0.2901885901262117,0.01327563594308529,13.96767314978732,0.16506187344829135,18.050754220386164
47,5.0394426800532734,100.0,CRITICA,0.2917156261809667,0.009215807053395414,48.56783799474098,87.8632664680481,CRITICA,0.2917156261809667,0.009215807053395414,13.438376799984944,0.1614410002179345,18.517339796202787
48,5.207613760964913,100.0,CRITICA,0.29610436067134804,0.00466531392174894,50.38406318530702,85.98546981811523,CRITICA,0.29610436067134804,0.00466531392174894,13.120632118207336,0.15602182397977774,18.797735402438477
49,5.148090815273478,100.0,CRITICA,0.2977100307964486,0.009171224751645848,49.599312005503954,84.82972383499146,CRITICA,0.2977100307964486,0.009171224751645848,13.281843139255301,0.16053233476894857,19.11327739630225
50,4.727375391407012,100.0,CRITICA,0.301916465830418,0.006409071410447736,46.95220984549048,87.8291666507721,CRITICA,0.301916465830418,0.006409071410447736,13.703772152595812,0.16362359547513608,19.208275295023842
51,5.439610619469026,100.0,CRITICA,0.29251658480397486,0.016198763057063487,52.355716814159294,82.35751986503601,CRITICA,0.29251658480397486,0.016198763057063487,12.939947019349642,0.16209853010736566,19.592656367932026
52,5.162018615887452,100.0,CRITICA,0.2875674196656191,0.013652592788242301,50.51948628676993,83.67201685905457,CRITICA,0.2875674196656191,0.013652592788242301,13.210491631625494,0.16292386161660155,19.783643216258863
53,5.332340807174888,100.0,CRITICA,0.2935347696691267,0.009001614809497674,51.78322869955157,81.9892406463623,CRITICA,0.2935347696691267,0.009001614809497674,13.089546556409452,0.1623018657901718,19.87976711087058
54,5.877191111111111,100.0,CRITICA,0.2918010068026225,0.011175836776238283,55.58528,76.61155462265015,CRITICA,0.2918010068026225,0.011175836776238283,12.461137606710512,0.1603610787990376,19.988344881756163
55,5.322709518628832,100.0,CRITICA,0.3026443072985039,0.01625650107880894,51.6710481727871,81.60480856895447,CRITICA,0.3026443072985039,0.01625650107880894,13.020388609168862,0.16621121590619461,20.1370435207438
56,6.32189745529202,100.0,CRITICA,0.2923887268262922,0.005048187773461522,58.51528085435914,73.71188998222351,CRITICA,0.2923887268262922,0.005048187773461522,12.09098560556849,0.1593596281198469,20.30002735499786
57,6.395555555555555,100.0,CRITICA,0.29746020823283736,0.017490168827160937,59.44380187416332,73.63141179084778,CRITICA,0.29746020823283736,0.017490168827160937,11.969164547929203,0.16432087281589328,20.445448365893377
58,6.220589268155639,100.0,CRITICA,0.30320545654193437,0.014691591690258264,57.58168282062088,74.66111779212952,CRITICA,0.30320545654193437,0.014691591690258264,12.097966480639542,0.1624920513382788,20.581178513059726
59,5.71904424778761,100.0,CRITICA,0.307778441164964,0.016729106783348106,54.25407079646018,78.29380631446838,CRITICA,0.307778441164964,0.016729106783348106,12.543826671203435,0.16641083779997093,20.774902969053723
60,5.107671957671958,100.0,CRITICA,0.3065571014371166,0.01580044959322331,49.491093474426805,82.9400360584259,CRITICA,0.3065571014371166,0.01580044959322331,13.243474400265807,0.16414923958039207,20.825118528241855
61,5.143440502586844,100.0,CRITICA,0.3211306099833243,0.009515075198263521,50.45049889135255,84.22024846076965,CRITICA,0.3211306099833243,0.009515075198263521,13.181284084653191,0.17098040842558734,21.268048324723434
62,5.099866194127007,100.0,CRITICA,0.3124783283041035,0.01492371097349751,49.835888904961664,83.01026821136475,CRITICA,0.3124783283041035,0.01492371097349751,13.220201305695182,0.16929836363122142,20.974081869821642
63,5.135856522615275,100.0,CRITICA,0.3146940104598349,0.011333211925781598,50.20123839009288,83.34035873413086,CRITICA,0.3146940104598349,0.011333211925781598,13.219074373400472,0.17064872964457223,21.042951611544453
64,5.16558764940239,100.0,CRITICA,0.32451134611706917,0.022813041001108016,50.5948171599317,83.67423415184021,CRITICA,0.32451134611706917,0.022813041001108016,13.171819888413223,0.16010541613838628,21.12646009437868
65,6.282880733944954,100.0,CRITICA,0.305863878570651,0.1491689889132506,59.19634862385321,74.77981448173523,CRITICA,0.305863878570651,0.1491689889132506,12.080553603413593,0.16687889421759647,21.226326481286264
66,5.469139556096078,100.0,CRITICA,0.3223886955481099,0.1528009336249144,52.89564144295602,81.32277131080627,CRITICA,0.3223886955481099,0.1528009336249144,12.89300721400798,0.16496758047478327,21.185027695801544
67,5.493599738912862,100.0,CRITICA,0.30816846033065476,0.14863507776729032,53.18616963411539,80.62878251075745,CRITICA,0.30816846033065476,0.14863507776729032,12.92577031794978,0.16530581977315284,21.353171312229918
68,5.669077065991512,100.0,CRITICA,0.2940091329580169,0.13891239925674267,54.30294530154278,78.68527173995972,CRITICA,0.2940091329580169,0.13891239925674267,12.762750075952528,0.16180962976428917,21.308108342274743
69,6.480963323834911,100.0,CRITICA,0.3001178698957212,0.16703166605768224,60.41867818733339,71.53415083885193,CRITICA,0.3001178698957212,0.16703166605768224,12.016986308852864,0.1618889909663399,21.3628439332131
70,5.461018325624095,100.0,CRITICA,0.31656307351155477,0.1470768676963449,52.009392323717385,78.33409905433655,CRITICA,0.31656307351155477,0.1470768676963449,13.000383576210542,0.16238502646263667,21.25450780533359
71,6.4296589079197775,100.0,CRITICA,0.3209671037741674,0.13963897217419632,59.86852217830479,69.54874992370605,CRITICA,0.3209671037741674,0.13963897217419632,12.056176057909143,0.16403605189546352,21.363468949323707
72,6.044867001388741,100.0,CRITICA,0.31263849552464207,0.15494325777716414,56.67895167895168,72.35338091850281,CRITICA,0.31263849552464207,0.15494325777716414,12.383355168511013,0.1629527753303145,21.4121675077528
73,5.627830439328751,100.0,CRITICA,0.3097180873088887,0.13841739461849598,53.16200140557774,75.332111120224,CRITICA,0.3097180873088887,0.13841739461849598,12.707983418722158,0.16888134860464743,21.435965132580808
74,5.388160074206586,100.0,CRITICA,0.31113640107653673,0.1522370095702271,50.8504439143974,76.81375741958618,CRITICA,0.31113640107653673,0.1522370095702271,12.910897406855089,0.17117757935420144,21.44664115562272
75,5.480826965065503,100.0,CRITICA,0.28577836379511334,0.17717213875293,52.097605076419214,76.82178020477295,CRITICA,0.28577836379511334,0.17717213875293,12.78364578298971,0.16700847283218787,21.38699423995705
76,5.548802538209607,100.0,CRITICA,0.28774047067386926,0.20743114306325885,52.56463223253275,75.59531927108765,CRITICA,0.28774047067386926,0.20743114306325885,12.705260982518034,0.16222085123897667,21.366127451648836
77,5.7498629385964914,100.0,CRITICA,0.2901420093160084,0.19459010558150394,54.05439624451754,72.93722629547119,CRITICA,0.2901420093160084,0.19459010558150394,12.547964472521357,0.16608197756208012,20.932377370860813
78,6.1958711237799085,100.0,CRITICA,0.28851637616804626,0.16089663278370633,57.04787077826725,69.34784650802612,CRITICA,0.28851637616804626,0.16089663278370633,12.209868749274744,0.17097643868814416,20.95630947461992
79,7.232536662849544,100.0,CRITICA,0.2988523274042617,0.17537779833506537,65.95990173986924,60.248976945877075,CRITICA,0.2988523274042617,0.17537779833506537,11.433739903084437,0.1707355380634653,20.982067394972713
80,7.004112676056338,100.0,CRITICA,0.290586174348043,0.07012082971291334,64.04535211267606,62.72300481796265,CRITICA,0.290586174348043,0.07012082971291334,11.584119282887425,0.16882485502610045,20.99697725135733
81,6.676019265232975,100.0,CRITICA,0.30513387366613737,0.07589466384404109,61.26396356033453,65.53352475166321,CRITICA,0.30513387366613737,0.07589466384404109,11.842217860651399,0.17445307794675347,21.05544280202866
82,6.56013986013986,100.0,CRITICA,0.31765538884081024,0.19220755083133848,59.33816709606183,64.94295001029968,CRITICA,0.31765538884081024,0.19220755083133848,12.007012218413553,0.17263343634507242,21.09312999857592
83,6.782847252909118,100.0,CRITICA,0.30902832833476146,0.06902361776066358,60.920883046103995,63.00081014633179,CRITICA,0.30902832833476146,0.06902361776066358,11.842327945484861,0.17426966251772136,21.177330026007127
84,7.1841557135674785,100.0,CRITICA,0.30959750246396295,0.12694814904687443,63.90269697622639,60.236656665802,CRITICA,0.30959750246396295,0.12694814904687443,11.489176157244557,0.17201831654962954,21.20123075603307
85,7.43113271374141,100.0,CRITICA,0.30951963080935785,0.19999790217664942,65.6775629384325,58.70811343193054,CRITICA,0.30951963080935785,0.19999790217664942,11.274280847956742,0.17491084018541994,21.057408863108932
86,7.3957516339869285,100.0,CRITICA,0.3346795547106659,0.2308906545678875,64.82050223598212,58.66701006889343,CRITICA,0.3346795547106659,0.2308906545678875,11.304276867674831,0.17591266662209845,20.673262696638453
87,7.4765595463137995,100.0,CRITICA,0.3103085137055631,0.21807726560434318,65.27697198831414,58.614879846572876,CRITICA,0.3103085137055631,0.21807726560434318,11.25189077479168,0.17990640457015475,20.7635224103695
88,7.798268717516505,100.0,CRITICA,0.3160493125277758,0.07051020488718622,67.90381373788453,56.05246424674988,CRITICA,0.3160493125277758,0.07051020488718622,11.048426640483047,0.17323518270287405,20.67866349114385
89,8.380843441867064,100.0,CRITICA,0.32098925527690425,0.21106421927832122,72.06375469958147,51.93658471107483,CRITICA,0.32098925527690425,0.21106421927832122,10.60618437270344,0.17943483487764933,20.276102227313586
90,8.367682243303385,100.0,CRITICA,0.2917939073243288,0.2993828352807363,71.06682393883116,52.77317762374878,CRITICA,0.2917939073243288,0.2993828352807363,10.683925461205765,0.172095534654346,20.38930590406212
91,8.837275436355895,100.0,CRITICA,0.3031654425612468,0.2841548692192803,74.14072371221796,49.91230368614197,CRITICA,0.3031654425612468,0.2841548692192803,10.373611772035254,0.18265139156854013,20.57701770173463
92,8.896803791086914,100.0,CRITICA,0.2949927478290074,0.2604244354539229,73.89177925657054,50.326007604599,CRITICA,0.2949927478290074,0.2604244354539229,10.352010468623057,0.1804163916808537,20.528929178523487
93,9.40959244959245,100.0,CRITICA,0.28839517522272223,0.2388533962443261,77.28845988845988,47.75289595127106,CRITICA,0.28839517522272223,0.2388533962443261,10.084188903559294,0.18454956055989202,20.13287506438908
94,9.429843058628318,100.0,CRITICA,0.3019517744531903,0.20896497719726778,77.72374516039822,47.068583965301514,CRITICA,0.3019517744531903,0.20896497719726778,9.982667320406994,0.1790868210890119,19.734396212758828
95,9.861323841369144,100.0,CRITICA,0.30372985530630253,0.2709138224268513,80.55195412217309,45.13177275657654,BIEN,0.30372985530630253,0.2709138224268513,9.788919710065189,0.1891892712013319,19.91725588099424
96,9.883291903409091,100.0,CRITICA,0.30835877580621285,0.24468916318684283,80.78785511363637,45.498934388160706,BIEN,0.30835877580621285,0.24468916318684283,9.812537646096862,0.17680954295275483,20.01851724885246
97,10.310657225853305,100.0,CRITICA,0.3204548193013482,0.2499151591980236,83.23071895424836,43.2298481464386,BIEN,0.3204548193013482,0.2499151591980236,9.601091806176758,0.18705187071771245,20.19940264654343
98,10.705585364036068,100.0,CRITICA,0.2963369247592854,0.2510905376782387,86.0369997764364,40.40353298187256,BIEN,0.2963369247592854,0.2510905376782387,9.468512683102698,0.18222022771440197,20.291185269815784
99,10.737794567368232,100.0,CRITICA,0.29126121482509226,0.24430105157144383,85.68152545421839,40.26443660259247,BIEN,0.29126121482509226,0.24430105157144383,9.415270993683633,0.18709299497934262,20.398072691031924
100,11.22688231813373,100.0,CRITICA,0.3070579260596529,0.23009678143251622,88.67033656690994,38.17353844642639,BIEN,0.3070579260596529,0.23009678143251622,9.18817894038397,0.18519237388759743,19.988602893650608
101,11.76351788116494,100.0,CRITICA,0.3012406691379905,0.19697516326749703,91.36351089292266,35.826972126960754,BIEN,0.3012406691379905,0.19697516326749703,8.97311698034427,0.19573741618783966,20.059256249553002
102,13.038943488943488,100.0,CRITICA,0.2924685044574582,0.24262695289673236,98.33380133380133,31.41804039478302,BIEN,0.2924685044574582,0.24262695289673236,8.4702071456163,0.19770583696919153,19.669582917397925
103,14.113562689532573,100.0,CRITICA,0.29244796622791946,0.23163842831973108,104.08097180103873,28.080448508262634,BIEN,0.29244796622791946,0.23163842831973108,8.106712764731995,0.20528537607306654,19.806582930775186
104,15.125985886259858,99.99827146530151,CRITICA,0.29706764176589184,0.2302467705818694,108.60147709976476,26.226302981376648,BIEN,0.29706764176589184,0.2302467705818694,7.808511167882983,0.21011738924963272,19.43345503062106
105,15.859483597442313,99.9965250492096,CRITICA,0.305441387011819,0.22097806739070747,111.84553099805393,25.14074146747589,BIEN,0.305441387011819,0.22097806739070747,7.603788183010776,0.21529665999206027,19.10175990854025
106,16.931397306397308,99.99473690986633,CRITICA,0.31626848190084117,0.23259717858075032,116.44483024691358,23.51115345954895,BIEN,0.31626848190084117,0.23259717858075032,7.360375207913274,0.21966463880661827,18.782933431475783
107,17.57928240740741,99.9964952468872,CRITICA,0.3054625986395245,0.2185401694354659,118.799838664422,23.0464369058609,BIEN,0.3054625986395245,0.2185401694354659,7.2208648474991035,0.22386413108515843,18.4717313160182
108,18.41973886328725,100.0,CRITICA,0.2871990213679665,0.23266006818000173,121.40430805753387,23.046711087226868,BIEN,0.2871990213679665,0.23266006818000173,7.058258128925591,0.22700104018561826,18.302232809526878
109,19.39224214450559,100.0,CRITICA,0.2825233052558348,0.22489292702313585,125.27152494230428,21.619030833244324,BIEN,0.2825233052558348,0.22489292702313585,6.874405808218963,0.23187895524252586,18.025725916241672
110,20.46731022378236,100.0,CRITICA,0.2861711642537281,0.22737233935772896,128.87336551118912,21.095217764377594,BIEN,0.2861711642537281,0.22737233935772896,6.699074559600322,0.23728363797790944,17.800291368717016
111,21.76287942077416,99.99825954437256,CRITICA,0.28736088061451925,0.2299706234124348,133.14571150097467,20.105819404125214,BIEN,0.28736088061451925,0.2299706234124348,6.494975046269946,0.24687999750280254,17.587160267574276
112,23.431803422553752,100.0,CRITICA,0.2987662093639191,0.2326443409978984,138.72635366388766,18.29223334789276,BIEN,0.2987662093639191,0.2326443409978984,6.269709162171443,0.25672312893686544,17.49067386075899
113,24.941632538765795,99.98424649238586,CRITICA,0.2953205244754708,0.23156899463556507,143.28140641954568,17.09720343351364,BIEN,0.2953205244754708,0.23156899463556507,6.1061432877292985,0.26583711340367483,17.249611191799897
114,26.228506397213504,99.99138116836548,CRITICA,0.31407782625400166,0.22271840625814857,127.20655585060524,20.657309889793396,BIEN,0.31407782625400166,0.22271840625814857,7.402123025257773,0.31294059404662306,17.07246082089563
115,26.717138468290543,99.98480677604675,CRITICA,0.3079366212021097,0.20273117260076873,127.63008727064026,21.39565497636795,BIEN,0.3079366212021097,0.20273117260076873,7.362110156568304,0.3180475229377901,17.03126068878859
116,27.969643347993404,99.967360496521,CRITICA,0.31090359232923875,0.1900274425347429,130.82035115448048,20.89747041463852,BIEN,0.31090359232923875,0.1900274425347429,7.196423332418227,0.3224882187628949,17.1209323185928
117,29.164704645785157,99.94744658470154,CRITICA,0.30636287978539567,0.20071062468742737,133.2248616074557,20.424287021160126,BIEN,0.30636287978539567,0.20071062468742737,7.0930857567264995,0.3360180814280862,16.9652826075885
118,31.09145541958042,99.88527297973633,CRITICA,0.31855628900250077,0.23433387975503894,138.53115894522145,18.637092411518097,BIEN,0.31855628900250077,0.23433387975503894,6.884599300776798,0.3439640678958748,16.88338272819925
119,32.32618010426337,99.70185160636902,CRITICA,0.3188043880396193,0.24899027744443916,141.05457759051632,18.221095204353333,BIEN,0.3188043880396193,0.24899027744443916,6.806223735775946,0.3536025947599985,16.862594003138
120,33.909476911150655,99.55601692199707,CRITICA,0.284018275977696,0.25963555981977854,143.94895963635722,18.05528700351715,BIEN,0.284018275977696,0.25963555981977854,6.697126773395078,0.3614174738306703,16.786623735120173
121,35.266257773234514,99.49058890342712,CRITICA,0.29493497888595444,0.2628850636697745,128.3728256239884,19.865405559539795,BIEN,0.29493497888595444,0.2628850636697745,8.110232359675303,0.42805657423317167,16.59002139588317
122,36.91363651653268,99.20111894607544,CRITICA,0.3047896142849224,0.2480505977734112,132.08690167849574,18.498772382736206,BIEN,0.3047896142849224,0.2480505977734112,7.970791946736963,0.43639196717783246,16.64451872520571
123,38.063593162167514,98.71790409088135,CRITICA,0.2988746168336144,0.24515369322242528,134.36208831100257,18.25622022151947,BIEN,0.2988746168336144,0.24515369322242528,7.881895375126947,0.44360036755016524,16.618902168315852
124,39.3064542245539,98.4309732913971,CRITICA,0.2601079121240762,0.24460495692828982,136.6616956507659,18.013860285282135,BIEN,0.2601079121240762,0.24460495692828982,7.795727831596188,0.4517962111145399,16.502416052366712
125,40.11225503334542,98.0938732624054,CRITICA,0.21982888146957294,0.2452214288994952,138.1610355211503,17.922966182231903,BIEN,0.21982888146957294,0.2452214288994952,7.735346226398225,0.4595263589247891,16.407088903375755
126,40.42908112264514,97.59784936904907,CRITICA,0.19695120942688482,0.24559780234901377,137.37816224529027,19.494040310382843,BIEN,0.19695120942688482,0.24559780234901377,7.751891485243444,0.46103046616503823,16.314664989044086
127,41.22761658818168,96.82819247245789,CRITICA,0.2508930135752821,0.23935159481245144,137.86773507519368,20.320522785186768,BIEN,0.2508930135752821,0.23935159481245144,7.736944395140285,0.4659425902930876,16.299612730819184
128,41.83283296943232,96.33369445800781,CRITICA,0.24532760367252066,0.23888299648535488,138.52269832605532,20.789362490177155,BIEN,0.24532760367252066,0.23888299648535488,7.702771615532976,0.4680406591423967,16.326326656018303
129,42.574605085000755,95.21889686584473,CRITICA,0.2723727189750736,0.23185220647972687,138.71833910034601,21.65939509868622,BIEN,0.2723727189750736,0.23185220647972687,7.7389632915021895,0.4731648015270675,16.30359991332008
130,43.87821046373365,93.72027516365051,CRITICA,0.28813140430674666,0.22420459450149052,140.6876783590963,21.56064212322235,BIEN,0.28813140430674666,0.22420459450149052,7.691569567284339,0.47817588084438184,16.307522296474232
131,44.65774251712946,92.14857816696167,CRITICA,0.28722646427136467,0.22123273799996054,141.49976199062388,21.62856161594391,BIEN,0.28722646427136467,0.22123273799996054,7.691234944330526,0.4809396784678679,16.272029515410615
132,45.90784501720151,90.21769762039185,CRITICA,0.28156617970072784,0.21307104552114833,143.25510405504482,21.31013423204422,BIEN,0.28156617970072784,0.21307104552114833,7.639906171310321,0.48774685916681104,16.249724323144687
